nombre,tipo,categoria,lat,lng
Godoy Jm 1401,bus_station,transporte,-32.8605067,-68.8514373
Godoy Jm 1700,bus_station,transporte,-32.8605157,-68.8514756
Galagurri J. 500,bus_station,transporte,-32.8614461,-68.85140419999999
Godoy Jm 1400,bus_station,transporte,-32.86033430000001,-68.8464317
Godoy Jm 1299,bus_station,transporte,-32.8603242,-68.8463928
Suárez Je 1299,bus_station,transporte,-32.86132729999999,-68.8465088
Adolfo Calle 450,bus_station,transporte,-32.8613532,-68.84652419999999
San Miguel 1699,bus_station,transporte,-32.8618815,-68.84217939999999
Rubilar F. 3300,bus_station,transporte,-32.8641751,-68.8439704
Italia 2,bus_station,transporte,-32.8643185,-68.8440923
Avenida Bartolomé Mitre 3600,bus_station,transporte,-32.8619755,-68.83816279999999
San Miguel,bus_station,transporte,-32.8604249,-68.84174089999999
Avenida Boulogne Sur Mer 651,bus_station,transporte,-32.8636948,-68.8585978
Avenida Ing. Cipolletti 2202,bus_station,transporte,-32.8631584,-68.8567776
Avenida Ing. Cipolletti 2001,bus_station,transporte,-32.8631489,-68.85673539999999
Avenida Boulogne Sur Mer 300,bus_station,transporte,-32.8626487,-68.8588188
Avenida Boulogne Sur Mer 600,bus_station,transporte,-32.8597631,-68.8589569
Cabral Sargento 850,bus_station,transporte,-32.85542470000001,-68.83867719999999
San Miguel 900,bus_station,transporte,-32.8575436,-68.8417556
San Miguel 1100,bus_station,transporte,-32.85651050000001,-68.8415495
Caseros 750,bus_station,transporte,-32.8560077,-68.8387248
Juan Domingo Perón 2002,bus_station,transporte,-32.85560420000001,-68.85579830000002
Avenida Ing. Cipolletti 700,bus_station,transporte,-32.85863769999999,-68.8634943
Avenida Boulogne Sur Mer,bus_station,transporte,-32.8570683,-68.85923489999999
Cipolletti B. 1102,bus_station,transporte,-32.8586111,-68.8623791
Avenida Boulogne Sur Mer,bus_station,transporte,-32.8558639,-68.859276499999993
Fontanarosa Roberto,bus_station,transporte,-32.85594989999999,-68.8598296
Juaretche Arturo,bus_station,transporte,-32.85836979999999,-68.8626513
Roberto Fontanarosa / Av. Boulogne Sur Mer,bus_station,transporte,-32.8557359,-68.8597813
Boulogne Sur Mer,bus_station,transporte,-32.85561200000001,-68.8595775
Espejo 399,bus_station,transporte,-32.8527855,-68.838133
Avenida General Roca 499,bus_station,transporte,-32.8516584,-68.8399633
Sarmiento 1600,bus_station,transporte,-32.8516746,-68.8429019
Avenida General Roca 699,bus_station,transporte,-32.8516329,-68.842845
Avenida General Roca 799,bus_station,transporte,-32.85175460000001,-68.84409289999999
Rivadavia 799,bus_station,transporte,-32.85081949999999,-68.8416366
Avenida General Roca 299,bus_station,transporte,-32.85157709999999,-68.8375677
San Miguel 1299,bus_station,transporte,-32.8546787,-68.84152399999999
Dr. Moreno 1300,bus_station,transporte,-32.8543533,-68.840841
Espejo 699,bus_station,transporte,-32.8528513,-68.8405725
Dr. Moreno 1400,bus_station,transporte,-32.8528876,-68.8402395
Cabral Sargento 1000,bus_station,transporte,-32.8536591,-68.8382517
Avenida General Roca 599,bus_station,transporte,-32.8517174,-68.8412779
Palacios César,bus_station,transporte,-32.8528272,-68.8507156
Perú 1400,bus_station,transporte,-32.8528012,-68.8464177
Avenida General Roca,bus_station,transporte,-32.8516068,-68.84990239999999
Perú 1499,bus_station,transporte,-32.8525548,-68.8465054
Palacios César 1601,bus_station,transporte,-32.852757,-68.85351469999999
Avenida General Roca,bus_station,transporte,-32.85160740000001,-68.8520716
Avenida General Roca 1099,bus_station,transporte,-32.8517354,-68.8465397
Perú 1599,bus_station,transporte,-32.85167499999999,-68.8465624
Benedetti Mario,bus_station,transporte,-32.8547603,-68.86312339999999
Avenida Boulogne Sur Mer,bus_station,transporte,-32.8543672,-68.8592523
Boulogne Sur Mer,bus_station,transporte,-32.8543322,-68.8595185
Fontanarosa Roberto,bus_station,transporte,-32.8553081,-68.8607743
Palacios César,bus_station,transporte,-32.8527619,-68.8580865
Fontanarosa Roberto,bus_station,transporte,-32.8546882,-68.86116539999999
Wilde Enrique,bus_station,transporte,-32.8538184,-68.8623563
Uspallata,bus_station,transporte,-32.8574145,-68.8633648
Avenida Champagnat,bus_station,transporte,-32.8562904,-68.888168
Olguín R.,bus_station,transporte,-32.8550585,-68.8880126
Avenida Champagnat,bus_station,transporte,-32.8559451,-68.8891055
Uspallata 700,bus_station,transporte,-32.8628017,-68.865939
Olguín,bus_station,transporte,-32.8536427,-68.8682249
Uspallata,bus_station,transporte,-32.8599618,-68.865006
Héctor Gagliardi,bus_station,transporte,-32.8540618,-68.86748469999999
Mario Benedetti,bus_station,transporte,-32.8565493,-68.8652906
Uspallata,bus_station,transporte,-32.8598298,-68.86453420000001
Juaretche Arturo,bus_station,transporte,-32.85652220000001,-68.8646201
Avenida Champagnat,bus_station,transporte,-32.8579481,-68.88582450000001
Llorens Padre,bus_station,transporte,-32.8585545,-68.8637885
Juaretche Arturo,bus_station,transporte,-32.8574595,-68.8639441
Dr. Pose,bus_station,transporte,-32.8623881,-68.8783208
Dr. Pose 2401,bus_station,transporte,-32.8624743,-68.8801172
Discépolo Enrique,bus_station,transporte,-32.8546116,-68.8688097
Discépolo Enrique,bus_station,transporte,-32.855292,-68.86781719999999
Uspallata,bus_station,transporte,-32.8615872,-68.8662938
Dr. Pose,bus_station,transporte,-32.8626305,-68.8832603
Discépolo Enrique,bus_station,transporte,-32.8559725,-68.8667926
Uspallata 900,bus_station,transporte,-32.8614731,-68.8659186
Uspallata,bus_station,transporte,-32.8630786,-68.86627229999999
Independencia,bus_station,transporte,-32.8421713,-68.8166128
Beltrán 2799,bus_station,transporte,-32.8384825,-68.8242063
Beltrán 2800,bus_station,transporte,-32.8384594,-68.82421839999999
Independencia,bus_station,transporte,-32.8420186,-68.816356
Avenida San Martín 1799,bus_station,transporte,-32.8451399,-68.833714
Moyano 2799,bus_station,transporte,-32.8384025,-68.8177271
Avenida San Martín 1599,bus_station,transporte,-32.8475384,-68.8338515
Avenida San Martín 1700,bus_station,transporte,-32.8450042,-68.8339474
Avenida San Martín 1700,bus_station,transporte,-32.84688409999999,-68.8341271
Independencia 1700,bus_station,transporte,-32.8420772,-68.8155929
Avenida San Martín 1399,bus_station,transporte,-32.8491771,-68.83397219999999
Avenida San Martín,bus_station,transporte,-32.8422904,-68.8335475
Avenida San Martín 1500,bus_station,transporte,-32.84888179999999,-68.8342515
RN 142,bus_station,transporte,-32.84193320000001,-68.833528
Independencia 999,bus_station,transporte,-32.8420908,-68.8218415
Independencia 600,bus_station,transporte,-32.8419116,-68.8263814
Independencia,bus_station,transporte,-32.8420558,-68.8267704
Primer Callejón Morales 1300,bus_station,transporte,-32.8500585,-68.8208966
Independencia 1100,bus_station,transporte,-32.841947,-68.82158969999999
Olascoaga 1200,bus_station,transporte,-32.8505545,-68.8271414
Segundo Callejón Morales,bus_station,transporte,-32.84653430000001,-68.8183224
Beltrán 2599,bus_station,transporte,-32.8408394,-68.8241881
Beltrán 2700,bus_station,transporte,-32.8408076,-68.8241989
Independencia 1199,bus_station,transporte,-32.8421004,-68.81969769999999
Moyano 2499,bus_station,transporte,-32.8421671,-68.8195329
Independencia,bus_station,transporte,-32.84195489999999,-68.8193929
Independencia,bus_station,transporte,-32.8418332,-68.8303826
Independencia 2599,bus_station,transporte,-32.8419786,-68.83072059999999
Moyano,bus_station,transporte,-32.8407192,-68.8190663
Moyano 1400,bus_station,transporte,-32.8404009,-68.8188658
Moyano,bus_station,transporte,-32.8485707,-68.82072800000002
Moyano,bus_station,transporte,-32.8488888,-68.820788
Moyano,bus_station,transporte,-32.850029,-68.82095029999999
Zapata 1600,bus_station,transporte,-32.8474629,-68.827482
Olascoaga 1599,bus_station,transporte,-32.8480995,-68.8273734
Moyano 1199,bus_station,transporte,-32.8465126,-68.8204501
Moyano 2899,bus_station,transporte,-32.8465332,-68.82041199999999
Moyano 1200,bus_station,transporte,-32.84510710000001,-68.8201879
O Higgins 2598,bus_station,transporte,-32.8421082,-68.82354459999999
Independencia 699,bus_station,transporte,-32.8420766,-68.8252019
Independencia 700,bus_station,transporte,-32.841937,-68.82497359999999
Independencia 900,bus_station,transporte,-32.8419465,-68.823262
Olascoaga 2500,bus_station,transporte,-32.8421533,-68.82656010000001
Moyano,bus_station,transporte,-32.8435747,-68.8199673
Condarco 2099,bus_station,transporte,-32.84991040000001,-68.8142843
Segundo Callejón Morales 1999,bus_station,transporte,-32.8465179,-68.8133442
Cabral Sargento 1299,bus_station,transporte,-32.84984490000001,-68.8374061
Independencia 1799,bus_station,transporte,-32.8421465,-68.8139092
Independencia 1900,bus_station,transporte,-32.8421386,-68.8138468
Cabral Sargento 1599,bus_station,transporte,-32.84707520000001,-68.8367755
Burgos 2100,bus_station,transporte,-32.8472971,-68.83689509999999
Burgos 199,bus_station,transporte,-32.8470435,-68.8378165
Avenida San Martín,bus_station,transporte,-32.8419665,-68.8338119
Moyano 2799,bus_station,transporte,-32.8372921,-68.8171519
Moyano 2900,bus_station,transporte,-32.83726109999999,-68.8171438
Moyano 2800,bus_station,transporte,-32.8383778,-68.81772389999999
Avenida San Martín 1599,bus_station,transporte,-32.8398042,-68.8336648
Avenida San Martín,bus_station,transporte,-32.83912369999999,-68.8337301
Avellaneda,bus_station,transporte,-32.8393203,-68.8352422
San Miguel 1799,bus_station,transporte,-32.84965,-68.8414556
Dr. Moreno 2200,bus_station,transporte,-32.8449867,-68.8402345
Santa Rosa,bus_station,transporte,-32.8407172,-68.8565938
Colón,bus_station,transporte,-32.8406969,-68.85661999999999
Dr. Moreno 2199,bus_station,transporte,-32.84527740000001,-68.8399354
Dr. Moreno 2300,bus_station,transporte,-32.8430516,-68.8403646
Dr. Moreno 2399,bus_station,transporte,-32.8432274,-68.8400588
Burgos 399,bus_station,transporte,-32.8470937,-68.83924209999999
Paso De Los Andes 600,bus_station,transporte,-32.84499690000001,-68.8428758
Belgrano 699,bus_station,transporte,-32.8497508,-68.8440419
Córdoba 699,bus_station,transporte,-32.84712679999999,-68.84267129999999
Sarmiento 2049,bus_station,transporte,-32.8467948,-68.8424893
Rivadavia 899,bus_station,transporte,-32.8507141,-68.84409959999999
Sarmiento 1800,bus_station,transporte,-32.8495751,-68.8428242
Sarmiento 1699,bus_station,transporte,-32.8497801,-68.8426029
San Miguel 2199,bus_station,transporte,-32.84659060000001,-68.8414448
Burgos 499,bus_station,transporte,-32.8466858,-68.8411411
Perú 2199,bus_station,transporte,-32.84580669999999,-68.84674810000001
Córdoba 899,bus_station,transporte,-32.8475707,-68.8466
Perú 2049,bus_station,transporte,-32.8443944,-68.8469144
Calle 1,bus_station,transporte,-32.8437538,-68.8475964
Marcelo T. De Alvear,bus_station,transporte,-32.8438135,-68.8470217
Belgrano 899,bus_station,transporte,-32.8501215,-68.8466121
Córdoba 799,bus_station,transporte,-32.8473274,-68.8441364
Córdoba 700,bus_station,transporte,-32.8473144,-68.8440949
Belgrano 799,bus_station,transporte,-32.8499018,-68.8452375
Perú 1600,bus_station,transporte,-32.8507817,-68.84661350000002
Calle 4,bus_station,transporte,-32.8407381,-68.8489857
Santa Rosa 899,bus_station,transporte,-32.8407764,-68.850937
Dr. Moreno 1699,bus_station,transporte,-32.85017159999999,-68.8397758
Dr. Moreno 2400,bus_station,transporte,-32.8407744,-68.840152
Avellaneda 2900,bus_station,transporte,-32.8394674,-68.83939699999999
Dr. Moreno 2900,bus_station,transporte,-32.8383073,-68.8401902
Dr. Moreno,bus_station,transporte,-32.8380386,-68.8404269
Tierra Del Fuego,bus_station,transporte,-32.84323330000001,-68.86590509999999
Bariloche,bus_station,transporte,-32.83811379999999,-68.8721942
Los Zorzales,bus_station,transporte,-32.8380958,-68.8721822
Los Zorzales,bus_station,transporte,-32.8377098,-68.8686604
Los Zorzales,bus_station,transporte,-32.8376963,-68.8686195
Los Zorzales,bus_station,transporte,-32.8375042,-68.8669136
El Trapiche,bus_station,transporte,-32.83748560000001,-68.86688749999999
Los Zorzales,bus_station,transporte,-32.8373064,-68.8649851
Tierra Del Fuego,bus_station,transporte,-32.8442074,-68.8754726
Huarpes,bus_station,transporte,-32.8455752,-68.87321949999999
Limite Bº Municipal,bus_station,transporte,-32.8442338,-68.8754759
El Volcán,bus_station,transporte,-32.8452462,-68.8694436
Tierra Del Fuego,bus_station,transporte,-32.8434372,-68.8677237
Tierra Del Fuego,bus_station,transporte,-32.8432474,-68.865946
Azcuénaga 1400,bus_station,transporte,-32.8362295,-68.8164786
Moyano 2899,bus_station,transporte,-32.8362391,-68.8164532
Avenida San Martín,bus_station,transporte,-32.8350834,-68.8334462
Avenida San Martín 1500,bus_station,transporte,-32.8364316,-68.8335139
Avenida San Martín,bus_station,transporte,-32.8365224,-68.8335055
Azcuénaga 799,bus_station,transporte,-32.8362289,-68.8242477
Azcuénaga 700,bus_station,transporte,-32.836234,-68.8243932
Beltrán 2799,bus_station,transporte,-32.8362564,-68.8242552
Azcuénaga 900,bus_station,transporte,-32.836217,-68.8225501
Azcuénaga 999,bus_station,transporte,-32.8362092,-68.8225156
Azcuénaga 1100,bus_station,transporte,-32.8362363,-68.8207527
Azcuénaga 1199,bus_station,transporte,-32.8362261,-68.8207286
Azcuénaga 1300,bus_station,transporte,-32.8362109,-68.819122
Azcuénaga 1349,bus_station,transporte,-32.836203,-68.81908109999999
Colón,bus_station,transporte,-32.8350759,-68.8474689
Perú,bus_station,transporte,-32.8361678,-68.8470706
Chiclana,bus_station,transporte,-32.8361703,-68.84704870000002
Colón,bus_station,transporte,-32.8366112,-68.8540551
Chiclana,bus_station,transporte,-32.8358024,-68.84423029999999
Chiclana,bus_station,transporte,-32.8356531,-68.8416373
Dr. Moreno,bus_station,transporte,-32.8362013,-68.84044639999999
Dr. Moreno,bus_station,transporte,-32.83632190000001,-68.8402419
Cerro Almacenes,bus_station,transporte,-32.85564819999999,-68.8933723
Cerro Almacenes 2401,bus_station,transporte,-32.8534075,-68.8925246
Bajada Del Cerro,bus_station,transporte,-32.8860056,-68.89553149999999
Avenida Champagnat 2600,bus_station,transporte,-32.8536779,-68.890883
Bajada Del Cerro,bus_station,transporte,-32.8857844,-68.8953484
Avenida Del Libertador,bus_station,transporte,-32.8871746,-68.8991954
Bajada Del Cerro,bus_station,transporte,-32.8869111,-68.8990237
Avenida Del Libertador 101,bus_station,transporte,-32.8842938,-68.8895446
Avenida Del Libertador,bus_station,transporte,-32.8842488,-68.8890645
Cerro Chimenea 2401,bus_station,transporte,-32.856589,-68.9003781
Cerro Almacenes,bus_station,transporte,-32.8528044,-68.8983872
Cerro Chimenea,bus_station,transporte,-32.8557351,-68.89737769999999
Calle Villa Maristas,bus_station,transporte,-32.8522799,-68.89629579999999
Cerro Almacenes,bus_station,transporte,-32.852151,-68.8952943
Cerro Almacenes 2999,bus_station,transporte,-32.8525716,-68.8938603
COCHERA PRESIDENTE RECOLETA MITRE,parking,transporte,-32.8932572,-68.8458413
Estacionamiento Eugenio,parking,transporte,-32.895181,-68.8337449
Estacionamiento Eugenio,parking,transporte,-32.895181,-68.8337449
APARCAR Estacionamiento,parking,transporte,-32.892561,-68.838432
LAVADERO SAN MIGUEL,parking,transporte,-32.847609,-68.841523
MINIMARKET,parking,transporte,-32.886458,-68.834358
"Estacionamiento ""OLAS""",parking,transporte,-32.8935316,-68.84882689999999
La hacienda sandwichs,parking,transporte,-32.912593,-68.840727
PLAYA DE ESTACIONAMIENTO Crespo,parking,transporte,-32.8954852,-68.842145
PLAYA DE ESTACIONAMIENTO Crespo,parking,transporte,-32.8954852,-68.842145
"Playa de Estacionamiento ""ITALIA""",parking,transporte,-32.8911615,-68.8359221
Estacionamiento Franco,parking,transporte,-32.8888619,-68.832009
La PrimEra Estacionamiento,parking,transporte,-32.891189,-68.836409
PLAYA DE ESTACIONAMIENTO A V O M E,parking,transporte,-32.89355299999999,-68.840306
JRF Playa de Estacionamiento,parking,transporte,-32.89048590000001,-68.835438
Playa Garibaldi,parking,transporte,-32.891467,-68.8372069
Playa de Estacionamiento Garibaldi,parking,transporte,-32.8910449,-68.83654349999999
Playa De Martín,parking,transporte,-32.892068,-68.838538
CAR PARK ESTACIONAMIENTO,parking,transporte,-32.889927,-68.834951
JACINTO CASTRO,parking,transporte,-32.89226,-68.839308
La Playa,parking,transporte,-32.89574789999999,-68.84488019999999
La Playa,parking,transporte,-32.89574789999999,-68.84488019999999
PLAYA PRIMERA INSTANCIA,parking,transporte,-32.8955083,-68.8445946
Playa Patricias,parking,transporte,-32.8955403,-68.8446714
Bristol,parking,transporte,-32.88863389999999,-68.833856
Playa 1146,parking,transporte,-32.890448,-68.837181
ESTACIONAMIENTO PLAYA ESPAÑA,parking,transporte,-32.8929,-68.84128
Estacionamiento San Martin,parking,transporte,-32.90235699999999,-68.84264069999999
Parking,parking,transporte,-32.90215619999999,-68.84265359999999
ESTACIONAMIENTO José Vicente Zapata 378,parking,transporte,-32.89575000000001,-68.835234
PLAYA ESTACIONAMIENTO SAN JOSÉ,parking,transporte,-32.896513,-68.83754400000001
La Gran Playa,parking,transporte,-32.8987399,-68.84111
Playa de Estacionamiento,parking,transporte,-32.8988149,-68.8414803
Playa Inv Sur,parking,transporte,-32.8990266,-68.8427983
Playa Oficial,parking,transporte,-32.8988866,-68.8430116
Estacionamiento Alem,parking,transporte,-32.8930449,-68.83560729999999
ESTACIONAMIENTO PLAYA NUCLEAR,parking,transporte,-32.89111,-68.832323
Parking lot,parking,transporte,-32.8920494,-68.8345784
Estacionamiento C.O.R.D.I.C.,parking,transporte,-32.8919706,-68.834734
La Tavernetta,parking,transporte,-32.89114249999999,-68.8337279
PARKING Playa Grande,parking,transporte,-32.895876,-68.842041
PLAYA DE ESTACIONAMIENTO Playa Brava,parking,transporte,-32.8919379,-68.835861
Estacionamiento Salts,parking,transporte,-32.8907929,-68.834299
Estacionamiento DE UNA DAMA,parking,transporte,-32.892277,-68.8370209
Estacionamiento LyG,parking,transporte,-32.891172,-68.8352139
Playa de Estacionamiento y Productora de cine Puerta Amarilla,parking,transporte,-32.913802,-68.84562799999999
PLAYA HOSPITAL CENTRAL,parking,transporte,-32.89142699999999,-68.834155
Estacionamiento Los HDPS. $60/hora,parking,transporte,-32.8955242,-68.8420482
Playa de Estacionamiento San Martin Sur,parking,transporte,-32.9331926,-68.85040780000001
Cocheras,parking,transporte,-32.9272854,-68.847169
Playa Bocadelia,parking,transporte,-32.897262,-68.80297
Playa Oeste Dr. Humberto Notti,parking,transporte,-32.897135,-68.805032
Playa Parking,parking,transporte,-32.8970401,-68.8055493
Alonso,parking,transporte,-32.9338204,-68.8591847
Playa de Estacionamiento la Palmera,parking,transporte,-32.8964331,-68.824491
ESTACIONAMIENTO FORMOSA 321 COCHERAS,parking,transporte,-32.903183,-68.83972890000001
ESTACIONAMIENTO RICARDO,parking,transporte,-32.9045939,-68.8420369
Playa Rolando,parking,transporte,-32.8951042,-68.8287301
Estacionamiento La Caldera,parking,transporte,-32.89496940000001,-68.8286841
Playa Bella,parking,transporte,-32.8929656,-68.8458836
Playa Bella,parking,transporte,-32.8929656,-68.8458836
PLAYA ARISTIDES,parking,transporte,-32.892634,-68.851973
Playa Azul,parking,transporte,-32.89235239999999,-68.8439708
Playa Estacionamiento,parking,transporte,-32.8922346,-68.85433689999999
PARKING SAN LORENZO,parking,transporte,-32.891939,-68.849868
Estacionamiento,parking,transporte,-32.8920942,-68.855859
EXCLUSIVE PARKING,parking,transporte,-32.8919179,-68.855718
Street parking Spain,parking,transporte,-32.8916059,-68.842575
ESTACIONAMIENTO Rivadavia,parking,transporte,-32.8914621,-68.84306819999999
Playa Mitre,parking,transporte,-32.8956159,-68.846276
Estacionamiento Paula Bardotti,parking,transporte,-32.8955969,-68.846271
Estacionamiento Fernando Martínez,parking,transporte,-32.89553300000001,-68.846262
Estacionamiento Mitre,parking,transporte,-32.895435,-68.8463912
Estacionamiento Mitre,parking,transporte,-32.8951856,-68.84586
Playa Mitre 622,parking,transporte,-32.8949085,-68.8462009
Estacionamiento Belgrano,parking,transporte,-32.89360800000001,-68.850681
"Playa de Estacionamiento ""Don Tito""",parking,transporte,-32.8935455,-68.8492352
Playa Chile,parking,transporte,-32.89337870000001,-68.8467534
"Playa de Estacionamiento ""Colón""",parking,transporte,-32.8932518,-68.8491327
ESTACIONAMIENTO LAS ROCAS,parking,transporte,-32.893313,-68.84706
COCHERAS MENSUALES,parking,transporte,-32.901015,-68.856062
Playa Perú,parking,transporte,-32.8959326,-68.8496443
PLAYA SAN JUAN,parking,transporte,-32.88805000000001,-68.8367059
PLAYA LENOL,parking,transporte,-32.888249,-68.836817
PARKING CARRERA,parking,transporte,-32.889274,-68.836884
CATAMARCA 44 ESTACIONAMIENTO,parking,transporte,-32.889539,-68.838336
PLAYA MONtecatiNi,parking,transporte,-32.8844055,-68.8429505
ESTACIONAMIENTO ENTRE RIOS,parking,transporte,-32.8858853,-68.83468289999999
Estacionamiento,parking,transporte,-32.88279480000001,-68.8375851
ESTACIONAMIENTO La Florencia,parking,transporte,-32.8860273,-68.8352357
PLAYA RIOJA,parking,transporte,-32.887993,-68.835433
"Playa De Estacionamiento ""El Jardin""",parking,transporte,-32.8807027,-68.84159199999999
ESTACIONAMIENTO ESPAÑA,parking,transporte,-32.88256,-68.8402289
Playa Tio Mario,parking,transporte,-32.88276799999999,-68.8402395
Cochera San Juan 1450,parking,transporte,-32.8868167,-68.8368322
Estacionamiento Peumayen,parking,transporte,-32.8875825,-68.8362544
Playa Calugu,parking,transporte,-32.8828501,-68.8403312
Playa Los Andes,parking,transporte,-32.8833463,-68.840261
Playa de Estacionamiento CFC,parking,transporte,-32.8833407,-68.8403076
Playa Hotel Géminis,parking,transporte,-32.8828036,-68.8410382
Cocheras Rio Negro,parking,transporte,-32.878832,-68.8171815
Playa Estacionamiento Vea 12,parking,transporte,-32.8706782,-68.8332118
Playa Moreno,parking,transporte,-32.88296,-68.832728
Parking lot,parking,transporte,-32.883978,-68.8325548
PLAYA,parking,transporte,-32.883454,-68.834554
Estacionamiento,parking,transporte,-32.88350479999999,-68.8348067
Rocio ESTACIONAMIENTO,parking,transporte,-32.88340700000001,-68.835832
ESTACIONAMIENTO QUINTERO,parking,transporte,-32.883887,-68.835759
LA JUANITA,parking,transporte,-32.8838719,-68.836073
Estacionamiento 9 de Julio 1161,parking,transporte,-32.889718,-68.840321
Estacionamiento Paso de los Andes,parking,transporte,-32.8901139,-68.858977
Estacionamiento LAS PALMAS,parking,transporte,-32.89091,-68.838922
COCHERAS ESTACIÓN ESPEJO,parking,transporte,-32.888826,-68.842236
Parking Patricias,parking,transporte,-32.8907831,-68.843422
PLAYA INTERNACIONAL,parking,transporte,-32.886089,-68.847735
PLAYA CENTRO,parking,transporte,-32.88725489999999,-68.847726
Estacionamiento MAYMARALE,parking,transporte,-32.889313,-68.848512
Playa De Estacionamiento Perú,parking,transporte,-32.88402289999999,-68.8468879
ESTACIONAMIENTO Playa Chica,parking,transporte,-32.8870299,-68.845601
Estacionamiento Hotel Castillo,parking,transporte,-32.8878221,-68.84548649999999
PLAYA CHILE I,parking,transporte,-32.8880739,-68.845015
DEL TEATRO,parking,transporte,-32.8883049,-68.845107
Garage Libertad,parking,transporte,-32.890543,-68.8468819
ESTACIONAMIENTO CHILE 1545,parking,transporte,-32.88459439999999,-68.8441411
ESTACIONAMIENTO ESPEJO 353,parking,transporte,-32.88858499999999,-68.8435119
PLAYA DE ESTACIONAMIENTO ASOCIACION ESPERANZA,parking,transporte,-32.8866642,-68.84246230000001
Santa Rita Playa De Estacionamiento,parking,transporte,-32.886935,-68.8420292
Playa De Estacionamiento Facultad De Ciencias Económicas,parking,transporte,-32.88230959999999,-68.87971619999999
Playa De Estacionamiento - Facultad de Ingeniería - Uncuyo,parking,transporte,-32.8791983,-68.8765962
Playa De Estacionamiento Facultad De Arte Y Diseño,parking,transporte,-32.8798766,-68.88092189999999
Estacionamiento Nave Cultural,parking,transporte,-32.8766421,-68.8398545
Estacionamiento del Santuario,parking,transporte,-32.8568223,-68.90014049999999
Godoy Cruz Station,train_station,transporte,-32.9161206,-68.84607799999999
Carril Rodríguez Pena,transit_station,transporte,-32.9423044,-68.75535889999999
Ponce,transit_station,transporte,-32.9403272,-68.74902399999999
Carril Rodríguez Pena,transit_station,transporte,-32.9416412,-68.75810849999999
Carril Rodríguez Pena,transit_station,transporte,-32.942712,-68.7533942
Urquiza,transit_station,transporte,-32.95028020000001,-68.75099349999999
Urquiza,transit_station,transporte,-32.94699120000001,-68.7489468
Carril Rodríguez Pena,transit_station,transporte,-32.9445778,-68.7455248
Urquiza,transit_station,transporte,-32.9439747,-68.7503472
Maza Ja,transit_station,transporte,-32.94549790000001,-68.7852268
Maza Ja,transit_station,transporte,-32.9494655,-68.7872928
El Tucumano,transit_station,transporte,-32.9446803,-68.80190089999999
Sarmiento,transit_station,transporte,-32.9471471,-68.80159689999999
Sarmiento,transit_station,transporte,-32.94935459999999,-68.7915749
Irigoyen H.,transit_station,transporte,-32.9491857,-68.8066204
La Porteña,transit_station,transporte,-32.945224,-68.8016207
Sarmiento,transit_station,transporte,-32.94791929999999,-68.7976449
Irigoyen H.,transit_station,transporte,-32.9505726,-68.8048448
Sarmiento,transit_station,transporte,-32.9486564,-68.79449869999999
Maza Ja,transit_station,transporte,-32.9512605,-68.7878741
Sarmiento,transit_station,transporte,-32.95001459999999,-68.78871769999999
Luzuriaga,light_rail_station,transporte,-32.94741699999999,-68.8079786
Irigoyen H.,transit_station,transporte,-32.947529,-68.808313
Irigoyen H. 1177,light_rail_station,transporte,-32.9474497,-68.8082457
Sarmiento,transit_station,transporte,-32.9452068,-68.8099367
Irigoyen H.,transit_station,transporte,-32.9455742,-68.8108754
Terrada 1699,transit_station,transporte,-32.95170960000001,-68.825931
Terrada 1600,transit_station,transporte,-32.949999,-68.8248879
Aristóbulo Del Valle 2100,transit_station,transporte,-32.9488011,-68.82399079999999
Los Orcones 1299,transit_station,transporte,-32.9496021,-68.81526649999999
Sarmiento,transit_station,transporte,-32.9444477,-68.813211
Julio Argentino Roca 1800,transit_station,transporte,-32.9483981,-68.8371824
Laguna De Guanacache,transit_station,transporte,-32.9496006,-68.8574876
Lago Hermoso 923,transit_station,transporte,-32.94742099999999,-68.85749
Diamante L.,transit_station,transporte,-32.9513298,-68.8566709
Peltier 200,transit_station,transporte,-32.947087,-68.84717909999999
Loría Oeste 1,transit_station,transporte,-32.9462555,-68.850639
Laguna De Guanacache,transit_station,transporte,-32.9491974,-68.8597699
Joaquín V. González 1800,transit_station,transporte,-32.9449436,-68.85731799999999
Olmo Zarate 1749,transit_station,transporte,-32.9412491,-68.8681605
Dr. Illia Arturo,transit_station,transporte,-32.9426468,-68.8717575
Guanacache,transit_station,transporte,-32.9215982,-68.7605439
Carril Rodríguez Pena,transit_station,transporte,-32.93852109999999,-68.77069209999999
La Rioja,transit_station,transporte,-32.9139218,-68.777562
Carril Rodríguez Pena,transit_station,transporte,-32.9350912,-68.7850121
Lope De Vega,transit_station,transporte,-32.9140159,-68.7793856
San Francisco Del Monte,transit_station,transporte,-32.9339108,-68.776363
9 De Julio,transit_station,transporte,-32.9298887,-68.782495
Río Salado,transit_station,transporte,-32.9249688,-68.7836161
San Francisco Del Monte,transit_station,transporte,-32.9321029,-68.7838052
Carril Rodríguez Pena,transit_station,transporte,-32.9361342,-68.7807085
Venecia,transit_station,transporte,-32.92077700000001,-68.7612602
Holmberg,transit_station,transporte,-32.9301587,-68.7749134
Goyena Pedro,transit_station,transporte,-32.9270306,-68.7787268
9 De Julio,transit_station,transporte,-32.9244287,-68.77924159999999
Holmberg,transit_station,transporte,-32.9314084,-68.7756548
20 De Junio,transit_station,transporte,-32.9325163,-68.7756534
